participantId,metadata_participant_id,question_id,question_topic,question_split,candidate_metadata_provenance,candidate_metadata_generative_model_template_name,is_model_mediator,is_human_mediator,is_no_mediator,template_with_critiques,agree_pre,agree_post,belief_change,abs_belief_change,wc_initial,wc_all,view_change,view_movement,own_influence,unwanted_pressure,best_expression
0195e3c1f9__S173964558,0195e3c1f9,S173964558,4,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,52,52,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0195e3c1f9__S173967096,0195e3c1f9,S173967096,69,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,6.0,1.0,1.0,63,63,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
019b24339e__S173966799,019b24339e,S173966799,4,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,44,44,NO,NO_CHANGE,NO,NO,FINAL_CONSENSUS
019b24339e__S173967210,019b24339e,S173967210,97,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,7.0,1.0,1.0,36,36,NO,NO_CHANGE,NO,NO,FINAL_CONSENSUS
019b24339e__S173968320,019b24339e,S173968320,8,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,1.0,-1.0,1.0,44,44,NO,NO_CHANGE,NO,NO,FINAL_CONSENSUS
01a1e1f763__S173965005,01a1e1f763,S173965005,50,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,5.0,4.0,-1.0,1.0,57,57,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
01a1e1f763__S173967739,01a1e1f763,S173967739,64,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,3.0,6.0,3.0,3.0,53,53,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
01a1e1f763__S173969623,01a1e1f763,S173969623,10,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,2.0,2.0,0.0,0.0,79,79,NO,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
01a1e1f763__S173970074,01a1e1f763,S173970074,90,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,3.0,2.0,-1.0,1.0,96,96,NO,NO_CHANGE,YES,NO,OWN_OPINION
01a24c2840__S173968526,01a24c2840,S173968526,71,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,1.0,-6.0,6.0,34,34,YES,CLOSER_TO_CONSENSUS,YES,NO,OWN_OPINION
01a24c2840__S173969395,01a24c2840,S173969395,7,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,3.0,0.0,0.0,43,43,NO,NO_CHANGE,NO,NO,OWN_OPINION
01c927013a__S173960531,01c927013a,S173960531,6,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,5.0,3.0,3.0,68,68,NO,NO_CHANGE,NO,NO,OWN_OPINION
01c927013a__S173966305,01c927013a,S173966305,67,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,64,64,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
01c927013a__S173970521,01c927013a,S173970521,70,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,6.0,1.0,1.0,73,73,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
01d2fee07d__S173960683,01d2fee07d,S173960683,53,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,2.0,-4.0,4.0,47,47,NO,NO_CHANGE,YES,NO,OWN_OPINION
01d2fee07d__S173965266,01d2fee07d,S173965266,27,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,28,28,NO,NO_CHANGE,NO,NO,OWN_OPINION
01d2fee07d__S173966095,01d2fee07d,S173966095,91,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,30,30,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
01da181f2d__S173963817,01da181f2d,S173963817,45,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,4.0,6.0,2.0,2.0,47,47,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
01da181f2d__S173965643,01da181f2d,S173965643,63,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,7.0,2.0,2.0,51,51,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
01da181f2d__S173970772,01da181f2d,S173970772,87,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,7.0,4.0,4.0,50,50,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
01de31238f__S173960939,01de31238f,S173960939,25,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,5.0,3.0,3.0,52,52,NO,NO_CHANGE,NO,NO,FINAL_CONSENSUS
01de31238f__S173965593,01de31238f,S173965593,69,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,5.0,0.0,0.0,71,71,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
01de31238f__S173970811,01de31238f,S173970811,78,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,5.0,0.0,0.0,50,50,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
01e181d061__S173961048,01e181d061,S173961048,64,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,6.0,6.0,0.0,0.0,62,62,NO,NO_CHANGE,YES,NO,OWN_OPINION
01e181d061__S173961630,01e181d061,S173961630,70,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,3.0,2.0,-1.0,1.0,80,80,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
01e181d061__S173965132,01e181d061,S173965132,34,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,3.0,3.0,0.0,0.0,78,78,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
01e181d061__S173969553,01e181d061,S173969553,69,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,4.0,5.0,1.0,1.0,53,53,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
01ed1f5df1__S173961061,01ed1f5df1,S173961061,101,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,64,64,NO,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
01ed1f5df1__S173961643,01ed1f5df1,S173961643,49,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,62,62,YES,NO_CHANGE,YES,NO,FINAL_CONSENSUS
01ed1f5df1__S173968328,01ed1f5df1,S173968328,24,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,2.0,0.0,0.0,88,88,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
01ef3f2e1b__S173960220,01ef3f2e1b,S173960220,43,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,84,84,NO,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
01ef3f2e1b__S173962941,01ef3f2e1b,S173962941,65,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,1.0,-1.0,1.0,54,54,NO,NO_CHANGE,NO,NO,OWN_OPINION
01ef3f2e1b__S173965805,01ef3f2e1b,S173965805,20,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,1.0,-3.0,3.0,51,51,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
01f231b3e0__S173962714,01f231b3e0,S173962714,70,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,5.0,0.0,0.0,30,30,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
01f231b3e0__S173964407,01f231b3e0,S173964407,87,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,6.0,1.0,1.0,13,13,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
01f231b3e0__S173966997,01f231b3e0,S173966997,2,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,7.0,1.0,1.0,37,37,NO,NO_CHANGE,NO,NO,OWN_OPINION
020286b932__S173962148,020286b932,S173962148,35,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,2.0,-1.0,1.0,70,70,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
020286b932__S173965801,020286b932,S173965801,1,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,74,74,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
020286b932__S173969091,020286b932,S173969091,40,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,6.0,1.0,1.0,68,68,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0202afda78__S173961035,0202afda78,S173961035,5,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,5.0,0.0,0.0,105,105,NO,SOME_OTHER_WAY,NO,NO,OWN_OPINION
0202afda78__S173963676,0202afda78,S173963676,94,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,3.0,-1.0,1.0,107,107,NO,NO_CHANGE,YES,NO,OWN_OPINION
0202afda78__S173964101,0202afda78,S173964101,101,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,120,120,NO,NO_CHANGE,YES,NO,OWN_OPINION
02042fe7bb__S173960944,02042fe7bb,S173960944,15,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,2.0,-1.0,1.0,24,24,NO,NO_CHANGE,NO,NO,OWN_OPINION
02042fe7bb__S173965042,02042fe7bb,S173965042,37,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,2.0,0.0,0.0,28,28,NO,NO_CHANGE,NO,NO,OWN_OPINION
02042fe7bb__S173968887,02042fe7bb,S173968887,20,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,2.0,0.0,0.0,24,24,NO,NO_CHANGE,NO,NO,OWN_OPINION
020435d71e__S173963312,020435d71e,S173963312,71,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,6.0,3.0,3.0,26,26,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
020435d71e__S173965643,020435d71e,S173965643,63,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,34,34,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
020435d71e__S173971045,020435d71e,S173971045,23,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,4.0,1.0,1.0,38,38,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0207a8e99a__S173961713,0207a8e99a,S173961713,34,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,25,25,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0207a8e99a__S173963279,0207a8e99a,S173963279,8,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,24,24,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0207a8e99a__S173964161,0207a8e99a,S173964161,64,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,7.0,2.0,2.0,27,27,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
02159a0664__S173962002,02159a0664,S173962002,9,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,2.0,-1.0,1.0,28,28,YES,CLOSER_TO_CONSENSUS,NO,YES,FINAL_CONSENSUS
02159a0664__S173964436,02159a0664,S173964436,53,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,5.0,0.0,0.0,116,116,YES,SOME_OTHER_WAY,NO,YES,FINAL_CONSENSUS
02159a0664__S173969199,02159a0664,S173969199,102,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,1.0,-1.0,1.0,98,98,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
02164df259__S173965746,02164df259,S173965746,11,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,5.0,5.0,0.0,0.0,82,82,NO,NO_CHANGE,NO,NO,OWN_OPINION
02164df259__S173967548,02164df259,S173967548,71,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,6.0,6.0,0.0,0.0,96,96,NO,NO_CHANGE,NO,NO,OWN_OPINION
02164df259__S173970181,02164df259,S173970181,26,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,6.0,1.0,1.0,92,92,NO,NO_CHANGE,NO,NO,OWN_OPINION
021896de97__S173964112,021896de97,S173964112,98,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,3.0,0.0,0.0,79,79,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
021896de97__S173966716,021896de97,S173966716,3,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,5.0,0.0,0.0,131,131,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
021896de97__S173967813,021896de97,S173967813,9,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,96,96,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
022b0adb48__S173961731,022b0adb48,S173961731,58,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,7.0,7.0,0.0,0.0,28,28,NO,NO_CHANGE,YES,NO,OWN_OPINION
022b0adb48__S173965522,022b0adb48,S173965522,62,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,1.0,1.0,0.0,0.0,11,11,YES,NO_CHANGE,YES,NO,OWN_OPINION
022b0adb48__S173969025,022b0adb48,S173969025,67,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,43,43,NO,NO_CHANGE,YES,NO,OWN_OPINION
0240732218__S173961246,0240732218,S173961246,50,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,111,111,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0240732218__S173966900,0240732218,S173966900,36,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,78,78,NO,NO_CHANGE,NO,NO,OWN_OPINION
0240732218__S173967532,0240732218,S173967532,81,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,6.0,-1.0,1.0,125,125,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
024ca32b16__S173961004,024ca32b16,S173961004,61,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,2.0,-1.0,1.0,30,30,NO,NO_CHANGE,NO,NO,OWN_OPINION
024ca32b16__S173963480,024ca32b16,S173963480,80,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,4.0,0.0,0.0,73,73,NO,NO_CHANGE,NO,NO,OWN_OPINION
024ca32b16__S173966809,024ca32b16,S173966809,40,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,3.0,1.0,1.0,105,105,NO,NO_CHANGE,NO,NO,OWN_OPINION
025877dad8__S173962805,025877dad8,S173962805,68,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,2.0,0.0,0.0,27,27,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
025877dad8__S173967132,025877dad8,S173967132,33,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,6.0,2.0,2.0,35,35,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
025877dad8__S173971024,025877dad8,S173971024,67,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,2.0,0.0,0.0,36,36,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
025a5c9bf1__S173963798,025a5c9bf1,S173963798,74,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,3.0,1.0,-2.0,2.0,92,92,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
025a5c9bf1__S173966441,025a5c9bf1,S173966441,39,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,5.0,6.0,1.0,1.0,81,81,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
025a5c9bf1__S173969623,025a5c9bf1,S173969623,10,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,2.0,2.0,0.0,0.0,65,65,NO,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
025f5a3919__S173963004,025f5a3919,S173963004,94,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,4.0,2.0,-2.0,2.0,82,82,NO,NO_CHANGE,NO,NO,OWN_OPINION
025f5a3919__S173966240,025f5a3919,S173966240,41,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,6.0,6.0,0.0,0.0,39,39,NO,NO_CHANGE,NO,NO,OWN_OPINION
025f5a3919__S173967113,025f5a3919,S173967113,40,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,3.0,3.0,0.0,0.0,44,44,NO,NO_CHANGE,NO,NO,OWN_OPINION
025f5a3919__S173970073,025f5a3919,S173970073,87,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,1.0,2.0,1.0,1.0,117,117,NO,NO_CHANGE,NO,NO,OWN_OPINION
026e3a96bc__S173960372,026e3a96bc,S173960372,10,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,5.0,0.0,0.0,87,87,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
026e3a96bc__S173962981,026e3a96bc,S173962981,23,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,2.0,0.0,0.0,90,90,NO,NO_CHANGE,NO,NO,OWN_OPINION
026e3a96bc__S173964571,026e3a96bc,S173964571,68,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,6.0,1.0,1.0,116,116,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
028de89191__S173963475,028de89191,S173963475,16,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,3.0,2.0,-1.0,1.0,89,89,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
028de89191__S173966090,028de89191,S173966090,90,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,4.0,6.0,2.0,2.0,79,79,NO,NO_CHANGE,NO,NO,FINAL_CONSENSUS
028de89191__S173966210,028de89191,S173966210,4,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,7.0,7.0,0.0,0.0,85,85,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
028fb783c2__S173961306,028fb783c2,S173961306,59,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,7.0,2.0,2.0,79,79,NO,NO_CHANGE,YES,NO,OWN_OPINION
028fb783c2__S173963781,028fb783c2,S173963781,17,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,66,66,NO,NO_CHANGE,YES,NO,OWN_OPINION
028fb783c2__S173964036,028fb783c2,S173964036,64,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,75,75,NO,NO_CHANGE,YES,NO,OWN_OPINION
029985f6f5__S173965561,029985f6f5,S173965561,27,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,5.0,-1.0,1.0,65,65,NO,NO_CHANGE,NO,NO,OWN_OPINION
029985f6f5__S173965744,029985f6f5,S173965744,92,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,2.0,-2.0,2.0,24,24,NO,NO_CHANGE,NO,NO,OWN_OPINION
029985f6f5__S173967948,029985f6f5,S173967948,77,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,2.0,0.0,0.0,48,48,NO,NO_CHANGE,NO,NO,OWN_OPINION
02a0e38c9f__S173967096,02a0e38c9f,S173967096,69,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,99,99,NO,NO_CHANGE,NO,YES,OWN_OPINION
02a0e38c9f__S173967781,02a0e38c9f,S173967781,56,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,91,91,NO,NO_CHANGE,NO,YES,OWN_OPINION
02a0e38c9f__S173970426,02a0e38c9f,S173970426,58,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,186,186,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
02ad29020f__S173964558,02ad29020f,S173964558,4,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,6.0,1.0,1.0,83,83,NO,NO_CHANGE,YES,NO,OWN_OPINION
02ad29020f__S173969529,02ad29020f,S173969529,6,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,3.0,-1.0,1.0,86,86,NO,NO_CHANGE,YES,NO,OWN_OPINION
02ad29020f__S173969623,02ad29020f,S173969623,10,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,2.0,0.0,0.0,81,81,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
02b5726cec__S173961600,02b5726cec,S173961600,66,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,6.0,6.0,0.0,0.0,74,74,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
02b5726cec__S173969529,02b5726cec,S173969529,6,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,5.0,6.0,1.0,1.0,67,67,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
02b5726cec__S173969939,02b5726cec,S173969939,83,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,2.0,1.0,-1.0,1.0,51,51,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
02b5726cec__S173970903,02b5726cec,S173970903,18,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,6.0,7.0,1.0,1.0,74,74,NO,SOME_OTHER_WAY,YES,YES,FINAL_CONSENSUS
02b77029b2__S173962967,02b77029b2,S173962967,8,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,4.0,5.0,1.0,1.0,72,72,NO,NO_CHANGE,YES,NO,OWN_OPINION
02b77029b2__S173963004,02b77029b2,S173963004,94,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,4.0,5.0,1.0,1.0,67,67,NO,NO_CHANGE,NO,NO,OWN_OPINION
02b77029b2__S173963630,02b77029b2,S173963630,38,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,7.0,7.0,0.0,0.0,49,49,NO,NO_CHANGE,YES,NO,OWN_OPINION
02b77029b2__S173964785,02b77029b2,S173964785,96,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,6.0,7.0,1.0,1.0,94,94,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
02ba3fe916__S173960419,02ba3fe916,S173960419,14,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,2.0,-2.0,2.0,77,77,YES,NO_CHANGE,YES,NO,FINAL_CONSENSUS
02ba3fe916__S173964558,02ba3fe916,S173964558,4,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,7.0,6.0,6.0,40,40,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
02ba3fe916__S173970903,02ba3fe916,S173970903,18,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,7.0,7.0,0.0,0.0,64,64,NO,SOME_OTHER_WAY,YES,NO,FINAL_CONSENSUS
02ce118f46__S173962316,02ce118f46,S173962316,4,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,6.0,1.0,1.0,38,38,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
02ce118f46__S173967034,02ce118f46,S173967034,11,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,5.0,0.0,0.0,38,38,NO,NO_CHANGE,YES,NO,OWN_OPINION
02ce118f46__S173970404,02ce118f46,S173970404,40,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,2.0,0.0,0.0,52,52,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
02f4568e4b__S173962354,02f4568e4b,S173962354,63,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,83,83,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
